Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Devices,NYL 2G DUPLX PLT,ea,0.8470,24620,7847749395,LEV 80716,2026-08-25
Devices,1TGL 2G WALLPLATE,ea,2.8640,24866,7847797879,LEV 80706-I,2026-08-25
Devices,3G BLNK WALLPLATE,ea,3.7410,24868,7847797878,LEV 80735-I,2026-08-25
Devices,2G NYLON DECORA SW PLT,ea,0.8470,25027,7847794434,LEV 80409-NE,2026-08-25
Devices,N13-T WL PLT,ea,0.4620,25316,7847727690,LEV 80714-T,2026-08-25
Devices,N8-T WL PLT,ea,0.4160,25317,7847727752,LEV 80703-NT,2026-08-25
Devices,NYL 4G SWITCH PLT,ea,1.6930,25466,7847727722,LEV 80712-T,2026-08-25
Fittings,F-CONN WALL PLATE,ea,3.8640,25520,7847728500,LEV 40681-T,2026-08-25
Devices,N18 NYLON WALLPLATE,ea,0.9090,25527,7847727716,LEV 80705-T,2026-08-25
Devices,WHT PWR RECPT WLPLT,ea,2.7560,25761,7847788270,LEV 80530-W,2026-08-25
Devices,WP1 IV PB1/25/100,ea,0.9090,26201,7847795607,LEV PJ82-I,2026-08-25
Devices,WP2 WHT PB1/25/100,ea,1.0770,26203,7847795861,LEV PJ126-W,2026-08-25
Devices,WP3 WHT PB1/10/050,ea,2.3250,26206,7847795865,LEV PJ226-W,2026-08-25
Devices,WP2 EB PB1/25/100,ea,0.8320,26207,7847795789,LEV PJ262-E,2026-08-25
Devices,WP1 WHT PB1/25/100,ea,0.4010,26221,7847795829,LEV PJ13-W,2026-08-25
Fittings,50A 3PH LOCKING CONNECTOR,ea,107.8770,26272,7847732635,LEV CS8164C,2026-08-25
Devices,WHT 20A-125V DPLX RCPT,ea,6.2660,26313,7847738183,LEV TDR20-W,2026-08-25
Devices,20A-125V T&WR COMM,ea,11.3830,26314,7847738185,LEV TWR20-W,2026-08-25
Devices,3P3W 15A 250V LKG PLUG,ea,13.0270,26743,7847798721,LEV ML3-P,2026-08-25
Devices,1G WHT MIDSZ GFI PLATE,ea,0.4930,26748,7847715361,LEV PJ26-W,2026-08-25
Devices,2G WHT NYL COMB PLATE,ea,2.8640,26758,7847798007,LEV 80706-W,2026-08-25
Devices,4G WHT NYL COMB PLATE,ea,7.2220,26761,7847723039,LEV 80743-W,2026-08-25
Devices,GUIDE LIGHT,ea,12.7500,26832,7847745417,LEV T6525-W,2026-08-25
Devices,1G DUPLEX COVER PLATE,ea,6.6980,26924,7847740895,LEV 3051-Y,2026-08-25
Data & Comm,IV 4-COND COMBO JACK,ea,4.7580,27244,7847778400,LEV 40259-I,2026-08-25
Devices,WALLPLATE,ea,2.2630,27249,7847783563,LEV 41080-2EP,2026-08-25
Data & Comm,IV 4-TERM FL MOUNT JACK,ea,2.8030,27255,7847727781,LEV 40249-I,2026-08-25
Devices,2G SS DPLX RCPT PLATE,ea,2.4640,27256,7847743040,LEV 84016,2026-08-25
Devices,4G IV NYL WALLPLATE,ea,1.7400,27260,7847778804,LEV 80412-NI,2026-08-25
Devices,NYL 2G BLANK PLT,ea,2.6640,27262,7847749450,LEV 80725-I,2026-08-25
Devices,3TGL/1G DECORA NYL WP,ea,7.2830,27525,7847723115,LEV 80732-I,2026-08-25
Devices,3G 2TGL 2DECORA WLPLT,ea,3.2960,27526,7847797895,LEV 80745-I,2026-08-25
Devices,600W LIGHTING DIMMER,ea,56.8700,27617,7847752300,LEV D26HD-1BW,2026-08-25
Devices,2P 15A 125V 3W RCP,ea,4.0490,28292,7847765538,LEV TCR15-W,2026-08-25
Devices,15A USB CHARGER/RCP,ea,15.0000,28559,7847768389,LEV T5632-T,2026-08-25
Devices,20A 250V RECEPTACLE,ea,17.4300,28619,7847767984,LEV 5462-W,2026-08-25
Devices,20A RECEPTACLE,ea,23.3740,29001,7847770913,LEV GFWT2-GY,2026-08-25
Devices,15A RECEPTACLE,ea,20.9660,29003,7847770917,LEV GFWT1-E,2026-08-25
Devices,20A 125V RECEPTACLE,ea,29.0720,29020,7847771454,LEV GFRBF-XE,2026-08-25
Devices,20A 125V RECEPTACLE,ea,20.0580,29030,7847771273,LEV GFNT2,2026-08-25
Devices,QUICKPORT INSERT,ea,2.7560,29118,7847774930,LEV 41084-BI,2026-08-25
Devices,15A 125V RECEPTACLE,ea,30.8270,29188,7847773722,LEV GFTA1-W,2026-08-25
Devices,RECEPTACLE COVER,ea,20.1870,29778,7847784389,LEV WM1HF-GY,2026-08-25
Devices,IVY CATEGORY 6 CNCTR,ea,15.7370,30517,7847714457,LEV 61110-RI6,2026-08-25
Protection,2P 150A CIRCUIT BREAKER,ea,117.7010,30973,7847781608,LEV LM150,2026-08-25
Devices,COVER/DOOR ASSEMBLY,ea,121.4280,30978,7847782185,LEV LDC30-W,2026-08-25
Devices,COVER/DOOR ASSEMBLY,ea,104.0900,30979,7847782190,LEV LDC20-W,2026-08-25
Terminals & Lugs,6-2/0AWG GROUND LUG,ea,9.8700,30993,7847782234,LEV LLGND,2026-08-25
Terminals & Lugs,MAIN/PASS-THRU LUG,ea,19.7400,30998,7847782241,LEV LL630,2026-08-25
Terminals & Lugs,6AWG-300MCM NEUTRAL LUG,ea,12.3340,31000,7847782246,LEV LLNTL,2026-08-25
Panels & Load Centers,LOADCENTER GROUND BAR KIT,ea,23.4510,31001,7847782247,LEV LGBKT,2026-08-25
Protection,BREAKER HANDLE PADLOCK,ea,12.3340,31003,7847782252,LEV LBHPL,2026-08-25
Devices,TRANSFER INTERLOCK KIT,ea,116.0690,31007,7847782275,LEV LITLK,2026-08-25
Panels & Load Centers,LOADCENTER FILLER PLATE (10,ea,11.8560,31008,7847782284,LEV LFPLT,2026-08-25
Protection,2P 125A CIRCUIT BREAKER,ea,141.5530,31022,7847793016,LEV LB212,2026-08-25
Protection,2P 90A CIRCUIT BREAKER,ea,70.7690,31028,7847781451,LEV LB290,2026-08-25
Protection,2P 80A CIRCUIT BREAKER,ea,70.7690,31029,7847781452,LEV LB280,2026-08-25
Protection,2P 70A CIRCUIT BREAKER,ea,44.2390,31030,7847781453,LEV LB270,2026-08-25
Protection,2P 25A CIRCUIT BREAKER,ea,28.9490,31031,7847781457,LEV LB225,2026-08-25
Fittings,F-CONNECTOR,ea,4.5110,31091,7847794138,LEV 40831-FIG,2026-08-25
Fittings,F-CONNECTOR,ea,4.5110,31092,7847794144,LEV 40831-FTG,2026-08-25
Devices,COVER SCREW KIT,ea,9.8700,31313,7847797778,LEV LDCSK,2026-08-25
Lighting,FAN/LIGHT CONTROL,ea,56.4030,31507,7847764559,LEV 66DF-10I,2026-08-25
Lighting,FAN/LIGHT CONTROL,ea,56.4030,31511,7847732048,LEV 66DF-10T,2026-08-25
Devices,WEATHERPROOF COVER/LID,ea,9.2540,31595,7847795783,LEV WM1D-SGY,2026-08-25
Devices,30A TOGGLE SWITCH,ea,35.9080,31600,7847798372,LEV MS303-DSW,2026-08-25
Devices,LD-CTR COVER/DOOR,ea,121.4280,31717,7847732217,LEV LDC66,2026-08-25
Devices,2P 3W 50A RECEPTACLE,ea,29.1800,31765,7847798235,LEV 5378-P00,2026-08-25
Protection,2P 15A CIRCUIT BREAKER,ea,162.4940,31951,7847738094,LEV LB215-AF,2026-08-25
Protection,2P 20A CIRCUIT BREAKER,ea,164.0490,31952,7847738093,LEV LB220-AF,2026-08-25
Devices,2P 25A CIRCUIT BKR,ea,21.1420,32227,7847764467,LEV LB225-T,2026-08-25
Devices,1P 15A CIRCUIT BKR,ea,88.4610,32228,7847764484,LEV LB115-GFT,2026-08-25
Devices,2P 15A CIRCUIT BKR,ea,21.1420,32231,7847764465,LEV LB215-T,2026-08-25
Devices,2P 35A CIRCUIT BKR,ea,21.1420,32234,7847764469,LEV LB235-T,2026-08-25
Devices,1P 30A CIRCUIT BKR,ea,88.4610,32236,7847764487,LEV LB130-GFT,2026-08-25
Devices,1P 15A CIRCUIT BKR,ea,77.2060,32237,7847764480,LEV LB115-AFT,2026-08-25
Devices,1P 15A CIRCUIT BKR,ea,104.5520,32238,7847764482,LEV LB115-DFT,2026-08-25
Terminals & Lugs,NEUTRAL FEED-THRU LUG,ea,14.7970,32543,7847729627,LEV LL420,2026-08-25
Devices,30A BLADE PLUG,ea,27.4700,32593,7847732025,LEV 830-E,2026-08-25
Devices,15A SGPTN DEVICE,ea,168.4990,32846,7847727028,LEV LSPD1-T,2026-08-25
Panels & Load Centers,LOAD CENTER FEED-THRU LUG,ea,214.6470,32961,7847768247,LEV LFTLA,2026-08-25
Protection,2P 60A CIRCUIT BREAKER,ea,176.9530,33477,7847746864,LEV LB260-G,2026-08-25
Protection,2P 50A CIRCUIT BREAKER,ea,176.9530,33478,7847722494,LEV LB250-G,2026-08-25
Protection,2P 15A CIRCUIT BREAKER,ea,176.9530,33480,7847746859,LEV LB215-G,2026-08-25
Protection,2P 40A CIRCUIT BREAKER,ea,176.9530,33481,7847746863,LEV LB240-G,2026-08-25
Protection,2P 20A CIRCUIT BREAKER,ea,176.9530,33482,7847746860,LEV LB220-G,2026-08-25
Protection,2P 30A CIRCUIT BREAKER,ea,176.9530,33484,7847746862,LEV LB230-G,2026-08-25
Devices,15A DUPLEX OUTLET,ea,6.6980,33756,7847793778,LEV W5325-T0W,2026-08-25
Devices,CONTROLLER SWITCH,ea,68.5820,34585,7847747264,LEV D2SCS-1BW,2026-08-25
Protection,2P 200A CIRCUIT BREAKER,ea,132.5150,34631,7847722566,LEV LM200-T,2026-08-25
Protection,2P 100A CIRCUIT BREAKER,ea,106.0150,34654,7847722562,LEV LM100-T,2026-08-25
Panels & Load Centers,225A LOADCENTER,ea,242.8710,34676,7847721721,LEV LR322-LDD,2026-08-25
Panels & Load Centers,200A LOADCENTER,ea,242.8710,34677,7847799645,LEV LR220-BDD,2026-08-25
Panels & Load Centers,100A LOADCENTER,ea,147.4510,34679,7847799619,LEV LP310-BPD,2026-08-25
Panels & Load Centers,200A LOADCENTER,ea,190.8420,34680,7847799622,LEV LP320-BPD,2026-08-25
Panels & Load Centers,200A LOADCENTER,ea,477.0590,34681,7847799627,LEV LP620-BPD,2026-08-25
Panels & Load Centers,200A LOADCENTER,ea,320.9230,34683,7847721717,LEV LR420-BDD,2026-08-25
Panels & Load Centers,100A LOADCENTER,ea,130.1130,34684,7847799615,LEV LP210-BPD,2026-08-25
Panels & Load Centers,200A LOADCENTER,ea,225.5330,34686,7847799625,LEV LP420-BPD,2026-08-25
Panels & Load Centers,225A LOADCENTER,ea,121.4280,34687,7847799629,LEV LP222-LPD,2026-08-25
Panels & Load Centers,225A LOADCENTER,ea,173.4890,34688,7847799631,LEV LP422-LPD,2026-08-25
Panels & Load Centers,100A LOADCENTER,ea,190.8420,34689,7847799642,LEV LR210-BDD,2026-08-25
Panels & Load Centers,200A METER MAIN,ea,701.9910,34702,7847721747,LEV LS820-BLD,2026-08-25
Panels & Load Centers,200A METER MAIN,ea,584.9980,34703,7847721752,LEV LS820-BTD,2026-08-25
Devices,1G WP SGL RCPT COVER,ea,14.5050,35180,7847720068,LEV 4980-GY,2026-08-25
Devices,DP 30A 277V BRN AC SW,ea,16.5320,35211,7847736191,LEV 3032-2,2026-08-25
Devices,BRN NYL WP 1G TOGGLE SW W/C,ea,0.4160,35229,7847720549,LEV 80701,2026-08-25
Devices,NYL 3G SWITCH PLT,ea,1.3390,35239,7847749365,LEV 80711,2026-08-25
Devices,NYL 3G 2SW/DPLX PLT,ea,3.2960,35244,7847749430,LEV 80721-I,2026-08-25
Devices,SGL PIN PLNGR FLUORLMPHLDR,ea,13.8420,35255,7847755432,LEV 2536,2026-08-25
Devices,BLK PLUG-N5-15P,ea,6.0670,35276,7847779520,LEV 5266-C,2026-08-25
Fittings,BLK CONN-N5-15R,ea,9.3310,35279,7847779531,LEV 5269-C,2026-08-25
Devices,WHT DPLX RCPT NEMA5-15R,ea,1.8430,35314,7847781520,LEV CR15-W,2026-08-25
Devices,SP 15A 277V IV SW,ea,2.9130,35316,7847781553,LEV CS115-2I,2026-08-25
Devices,3WAY 15A 277V BRN SW,ea,4.1410,35317,7847781560,LEV CS315-2,2026-08-25
Lighting,PLSTC MED LAMPHOLDER EXT,ea,7.4530,36105,7847718600,LEV 2006,2026-08-25
Devices,IV CATV DECORA JACK,ea,3.8640,36107,7847720382,LEV 40681-I,2026-08-25
Devices,COMB-SP AC SW&RCPT5-15R,ea,13.9820,37405,7847722650,LEV 5225,2026-08-25
Devices,COMB-SP AC SW&RCPT5-15R,ea,13.9820,37406,7847722660,LEV 5225-I,2026-08-25
Devices,NYL 2G POWER PLT,ea,2.0170,37434,7847749460,LEV 80726-I,2026-08-25
Devices,WHT NYL 2G POWER PLT,ea,2.0170,37435,7847749464,LEV 80726-W,2026-08-25
Devices,BLK PLUG-N6-20P,ea,15.9370,37469,7847779600,LEV 5466-C,2026-08-25
Fittings,LKG CONN L14-20R,ea,15.4600,37493,7847780829,LEV 2413,2026-08-25
Devices,LKG FLUSH RCPT,ea,17.7080,37497,7847780932,LEV 2410,2026-08-25
Devices,SP 15A 277V WHT SW,ea,2.9130,37503,7847781554,LEV CS115-2W,2026-08-25
Devices,3WAY 15A 277V IV SW,ea,4.1410,37505,7847781559,LEV CS315-2I,2026-08-25
Devices,4WAY 15A 277V IV SW,ea,14.4120,37507,7847781566,LEV CS415-2I,2026-08-25
Devices,4WAY 15A 277V WHT SW,ea,14.4120,37508,7847781568,LEV CS415-2W,2026-08-25
Devices,WP2 IV PB1/25/100,ea,0.8320,37788,7847795785,LEV PJ262-I,2026-08-25
Devices,WP4 IV PB1/25/100,ea,3.1720,37793,7847795588,LEV PJ4-I,2026-08-25
Devices,WP1 IB PB1/25/100,ea,0.4160,37796,7847715359,LEV PJ8-I,2026-08-25
Devices,WP1 WHT PB1/25/100,ea,0.4160,37797,7847715348,LEV PJ8-W,2026-08-25
Fittings,CAT 6 SNP-IN CONN,ea,15.7370,37910,7847760084,LEV 61110-RT6,2026-08-25
Devices,DECORA EDGE RECPT 15A125V W,ea,3.7890,46676,7847733255,LEV E5325-W,2026-08-25
Motors & Controls,DECORA TIMER COLOR CHANGE K,ea,4.2960,59903,7847726445,LEV DTKIT-E,2026-08-25
Devices,DECORA EDGE 15A 120/277V SP,ea,3.5420,61826,7847733249,LEV E5601-W,2026-08-25
Devices,DECORA EDGE 15A 120/277V 3W,ea,4.1260,61827,7847733252,LEV E5603-W,2026-08-25
Panels & Load Centers,225A LOADCENTER,ea,173.4890,63391,7847721719,LEV LR222-LDD,2026-08-25
Panels & Load Centers,225A LOADCENTER,ea,320.9230,63400,7847721722,LEV LR422-LDD,2026-08-25
Motors & Controls,WH 15A SP DEC TIMER 5KEY,ea,33.9530,65568,7847726427,LEV DT130-1LW,2026-08-25
Motors & Controls,WH 15A SP DEC TIMER 5KEY,ea,33.9530,65569,7847726428,LEV DT160-1LW,2026-08-25
Motors & Controls,WH 20A SP3W DEC TIMER 5KEY,ea,54.9690,70475,7847726433,LEV DT260-1LW,2026-08-25
Devices,SMART WHOLE HOME ENERGY MON,ea,325.2340,72476,7847787737,LEV LWHEM-2,2026-08-25
Protection,1P 20A CB,ea,108.0930,75135,7847718740,LEV LB120-ST,2026-08-25
Devices,COLOR CHANGE KIT,ea,4.2960,78434,7847726444,LEV DTKIT-I,2026-08-25
Devices,15A 125V RCP,ea,4.0490,79795,7847765541,LEV TCR15-E,2026-08-25
Devices,COLOR CHANGE KIT,ea,4.9430,85661,7847726447,LEV DTKIT-T,2026-08-25
Protection,2P 30A CB,ea,165.7440,94134,7847718747,LEV LB230-ST,2026-08-25
Protection,2P 20A CB,ea,165.7440,95807,7847718745,LEV LB220-ST,2026-08-25
Protection,1P 20A CB,ea,180.1560,96280,7847718815,LEV LB120-DST,2026-08-25
Lighting,SLIM DOWNLIGHT 4 ROUND 850,ea,19.3700,106309,7847701456,LEV DBR40-S1W,2026-08-25
Devices,50A 250V RECEPTACLE,ea,71.9240,111611,7847701334,LEV 1450R,2026-08-25
Lighting,"SLIM DOWNLIGHT, 6 ROUND, 11",ea,25.1170,111807,7847701460,LEV DBR60-S1W,2026-08-25
Devices,CIRCUIT DIRECTORY LABELS 42,ea,15.1980,115867,7847757357,LEV LSTK4,2026-08-25
Panels & Load Centers,125A LOADCENTER,ea,251.5410,127137,7847799646,LEV LR312-BDD,2026-08-25
Devices,20A 125V RECEPTACLE,ea,7.5910,129380,7847790772,LEV WBR20-E,2026-08-25
Lighting,12W LED DOWNLIGHT FX,ea,22.3730,141246,7847702366,LEV DAR40-S1W,2026-08-25
Devices,2G WALLPLATE,ea,7.1450,152536,7847791926,LEV SL701,2026-08-25
Devices,ROUND MOUNTING PLATE,ea,8.2520,189149,7847702352,LEV DBRCX-H00,2026-08-25
Devices,20A 125V RECEPTACLE,ea,38.4640,189377,7847773095,LEV G5362-WT,2026-08-25
Devices,15A 125V RECEPTACLE,ea,30.5810,189458,7847701627,LEV EGFT1-W,2026-08-25
Devices,50A MTL CVR SNGL,ea,80.0690,197802,7847703489,LEV EVCVM-50,2026-08-25
Devices,15A SWTCH DCRTR,ea,45.2140,230155,7847703061,LEV D315S-1BW,2026-08-25
Devices,4IN RND SMTH DWNLITE,ea,16.1360,230922,7847703733,LEV DFR40-S1W,2026-08-25
Devices,6IN RND SMTH DWNLITE,ea,19.8940,238830,7847703734,LEV DFR60-S1W,2026-08-25
Devices,DECORA TYPE AC USB 15A 27W,ea,23.8660,438752,7847704282,LEV AC1X3-W,2026-08-25
Devices,15A 18W IVY RECPT,ea,24.0680,473365,7847704256,LEV BAC15-I,2026-08-25
Devices,15A 27W BLK SNGL,ea,29.8410,473399,7847704284,LEV AC1X3-E,2026-08-25
Devices,20A 27W WHT SNGL,ea,31.7670,473474,7847704288,LEV AC2X3-W,2026-08-25
Devices,20A 30W WHT SNGL,ea,38.4950,473504,7847704327,LEV CC2P3-W,2026-08-25
Misc,1/8X6X8 INSUL PAD,ea,1.6532,1509,78100215250,LHDOT 68,2026-08-25
Misc,HEX WASH SCR,ea,0.0744,209922,78100256604,LHDOT HWSMS101,2026-08-25
Devices,0-60 SMART EXHAUST SWITCH,ea,80.9840,630896,85770200102,LIPCOR SE1-W,2026-08-25
Misc,1/2 JIC GRAY EF11 100'CL,ea,1.1022,297209,98005099983,SLTITE EF050C10,2026-08-25
Misc,1/2 JIC GRAY EF11 500'RL,ea,1.1022,297218,98005099859,SLTITE. EF050R5,2026-08-25
Misc,3/4 JIC GRAY EF12 100'CL,ea,1.4365,297220,98005099981,SLTITE EF075C10,2026-08-25
Misc,3/4 JIC GRAY EF12 500'RL,ea,1.4365,297223,98005099980,SLTITE. EF075R5,2026-08-25
Misc,1/2 UL GRAY LA11 100FT CL,ea,1.7383,297265,98005099974,SLTITE LA050C10,2026-08-25
Misc,1/2 JIC GRAY LT11 100'CL,ea,1.3979,297331,98005099950,SLTITE LT050C10,2026-08-25
Misc,3/4 JIC GRAY LT12 100'CL,ea,1.5683,297340,98005099939,SLTITE LT075C10,2026-08-25
Misc,3/4 UL GRAY LA12 100FT COIL,ea,2.4588,1216682,980050S0087,SLTITE. LA075C1,2026-08-25
Lighting,LED 2X2 FLAT PANEL SWITCHAB,ea,109.1660,104400,19758937113,LITH CPXS-22-NL,2026-08-25
Lighting,CLOSET LIGHT CI CODE 223X4W,ea,55.5680,1001601,82047677851,LITH FMMCL-840-,2026-08-25
Lighting,NLIGHT AIR BATTERY POWERED,ea,110.6270,1493393,19304816793,LITH RPODBA-DXW,2026-08-25
Lighting,EMERGENCY LIGHT FOR WET LOC,ea,196.4740,848165,75357358259,LITH WLTU-MR-GY,2026-08-25
Lighting,EXIT WEATHERPROOF SGL FACE,ea,226.7400,849381,75357362562,LITH WLTE-W-1-R,2026-08-25
Lighting,WHT WL SW SENSOR,ea,99.5360,852869,75357376751,LITH WSX-PDT-WH,2026-08-25
Lighting,CLOSET LIGHT WITH SENSOR 40,ea,56.5420,1063286,74597112892,LITH FMMCL-840-,2026-08-25
Lighting,LED 48 INCH WRAPAROUND 40K,ea,145.5400,1064848,19088781943,LITH SBL4-LP840,2026-08-25
Lighting,EXTENDED RANGE 360DEG SENSO,ea,76.7440,58867,74597580833,LITH CM-10,2026-08-25
Lighting,LED EXIT SIGN,ea,335.0280,865814,74597526505,LITH EDGR-2-GMR,2026-08-25
Lighting,LED EMERGENCY LIGHT 2-HEAD,ea,32.0840,1314636,19184803535,LITH EU2L-M12,2026-08-25
Lighting,WHT WL SW SENSOR,ea,63.3760,891516,75357376752,LITH WSX-WH,2026-08-25
Lighting,360 DEGREE FIXTURE MOUNT SE,ea,58.3780,898443,82047609511,LITH LSXR610,2026-08-25
Lighting,LED EXIT SIGN,ea,308.2070,919515,74597526504,LITH EDGR-1-G-E,2026-08-25
Lighting,360D SENSOR STANDARD RANGE,ea,129.6510,428689,74597580822,LITH CM-PDT-9,2026-08-25
Lighting,360D SENSOR STANDARD RANGE,ea,79.7360,431086,74597580944,LITH CMR-PDT-9,2026-08-25
Lighting,WHT THEMOPLASTIC LED EMERG,ea,162.8390,726115,78423187491,LITH ECBR-LED-M,2026-08-25
Lighting,40K-80CRI-WH 48IN LED STRIP,ea,116.1980,1189012,19088778902,LITH ZL1N-L48-5,2026-08-25
Lighting,VERSI LITE LED FLUSH MOUNT,ea,42.1980,1696291,19304827745,LITH FMMLS-7-SW,2026-08-25
Lighting,360D SENSOR STANDARD RANGE,ea,64.8780,467723,74597580828,LITH CMR-9,2026-08-25
Lighting,40K-80CRI-WH 96IN Z LED STR,ea,257.6770,979620,19088779191,LITH TZL1N-L96-,2026-08-25
Lighting,2X2 LED FLAT PANEL,ea,279.7940,1704907,19499560449,LITH CPX-2X2-AL,2026-08-25
Lighting,360D SENSOR EXTENDED RANGE,ea,127.9640,476125,74597580824,LITH CM-PDT-10,2026-08-25
Devices,POWER PACK RELAY CIRC PROTE,ea,47.7770,476127,74597580959,LITH PP20,2026-08-25
Lighting,2 FOOT LED FIXTURE,ea,46.1730,23674,19758901530,LITH CSSL24AL01,2026-08-25
Lighting,WHITE LED FLAT PANEL 1X4 SW,ea,91.9770,1717293,19499456806,LITH CPX-1X4-AL,2026-08-25
Lighting,DOWNLIGHT,ea,13.2650,1891676,19618275034,LITH RB4S-SWW5-,2026-08-25
Lighting,DOWNLIGHT,ea,12.9670,1891678,19618275014,LITH RB56S-SWW5,2026-08-25
Lighting,4FT MVOLT SWITCHABLE LED ST,ea,72.9000,1533103,19304885267,LITH CSS-L48-AL,2026-08-25
Lighting,8FT MVOLT SWITCHABLE LED ST,ea,131.0290,1533106,19304885273,LITH CSS-L96-AL,2026-08-25
Lighting,NLTAIR2-RES7-NOC 2X4 CENTER,ea,213.6680,1542760,19184870897,LITH 2BLT4-30L-,2026-08-25
Lighting,SWITCHABLE 2X2 CENTER ELEME,ea,107.1720,1746315,19499508205,LITH STAKS-2X2-,2026-08-25
Lighting,SWITCHABLE 2X4 CENTER ELEME,ea,118.4880,1746316,19499508206,LITH STAKS-2X4-,2026-08-25
Lighting,NEW CONS PAN FITS 3-4-6 INC,ea,8.2760,1298776,19184829602,LITH WF8643-PAN,2026-08-25
Lighting,0-10V DIMMING PIR WALL SENS,ea,99.7740,1074416,88980454006,LITH WSX-D-WH,2026-08-25
Lighting,BASKET LED LENSED TROFFER 2,ea,140.2360,1075896,19088752973,LITH 2BLT2-33L-,2026-08-25
Lighting,LED CLOSET LIGHT,ea,97.5240,1081873,88879196500,LITH FMMCL-24-8,2026-08-25
Lighting,LED TWIN REMOTE HEAD WEATHE,ea,54.1760,1315164,19184803681,LITH ERE-GY-T-S,2026-08-25
Lighting,BASKET LED LENSED TROFFER 2,ea,140.2360,1084235,19088752970,LITH 2BLT2-33L-,2026-08-25
Lighting,EXIT SIGN,ea,217.9290,355261,74597450846,LITH EDG-2-GMR-,2026-08-25
Lighting,DDBTXD LED WALL PACK 16/36/,ea,146.7970,1918598,19618338994,LITH TWR1-LED-A,2026-08-25
Lighting,DWH 14IN COMPACT PRO HIGH B,ea,130.5600,1918733,19618342856,LITH CPHB-ALO13,2026-08-25
Lighting,DWH COMPACT 16W LED HIGH BA,ea,186.5140,1918734,19618342857,LITH CPHB-ALO16,2026-08-25
Lighting,LED FLAT PANEL 2X4 3500-430,ea,60.5260,1596068,19304854284,LITH CPX-2X4-AL,2026-08-25
Lighting,LED FLAT PANEL 2X2 2500-320,ea,51.9940,1596069,19304854280,LITH CPX-2X2-AL,2026-08-25
Lighting,40K-80CRI-WH,ea,124.6840,1092281,19088781183,LITH ZL1N-L24-1,2026-08-25
Lighting,SURFACE MOUNT KIT CI CODE 2,ea,48.9550,1332862,19184850576,LITH 2X4SMKSH,2026-08-25
Lighting,SURFACE MOUNT KIT CI CODE 2,ea,49.4710,1335118,19184850578,LITH 1X4SMKSH,2026-08-25
Lighting,SURFACE MOUNT KIT CI CODE 2,ea,39.1970,1335120,19184850557,LITH 2X2SMKSH,2026-08-25
Lighting,8IN WAFER GOOF RING,ea,18.2210,1805016,19499475606,LITH WF8GRMWJZ,2026-08-25
Lighting,2-HEAD LED EMERGENCY LIGHT,ea,30.4670,1376716,19184803718,LITH EU2C-M6,2026-08-25
Lighting,2-HEAD LED EMERG LIGHT,ea,55.6430,1378662,19184809192,LITH ELM2LM12,2026-08-25
Motors & Controls,PWR RELAY PACK W/DIMM AND E,ea,149.9660,1378941,19304735680,LITH NPP16-D-EF,2026-08-25
Lighting,LED FLOOD LIGHT 3500/5500/7,ea,131.6630,1810233,19618239324,LITH ESXF2-ALO-,2026-08-25
Lighting,"LED FLOOD LIGHT 8500/10,500",ea,240.6260,1818926,19618239326,LITH ESXF3-ALO-,2026-08-25
Lighting,"LED FLOODLIGHT 16/18/20,000",ea,286.0280,1819019,19618239328,LITH ESXF4-ALO-,2026-08-25
Lighting,4IN BAFFLE LED MODULE MATTE,ea,17.5980,1642634,19499416051,LITH 4BEMW-SWW5,2026-08-25
Lighting,5IN/ 6IN BAFFLE LED MODULE,ea,15.2250,1642635,19499416056,LITH 65BEMW-SWW,2026-08-25
Lighting,LED FLAT PANEL 2X4 3500-430,ea,289.5020,1819615,19499560431,LITH CPX-2X4-AL,2026-08-25
Lighting,MVOLT-UGZ,ea,69.0460,1643994,19499484649,LITH LBR6-ALO2-,2026-08-25
Lighting,2 HEAD LED EMERGENCY LIGHT,ea,126.1120,1396042,19172391628,LITH ELM4L,2026-08-25
Lighting,LED FLOOD LIGHT 1500/3000/5,ea,95.6360,1828185,19618239320,LITH ESXF1-ALO-,2026-08-25
Lighting,4FT LOW PROFILE 840 LED WRA,ea,66.8140,1403331,19184838455,LITH FMLWL-48-8,2026-08-25
Lighting,4-IN REGRESSED SWITCHABLE D,ea,26.7550,1651700,19499415852,LITH WF4-REG-SW,2026-08-25
Lighting,6-IN REGRESSED SWITCHABLE D,ea,30.1190,1651701,19499415866,LITH WF6-REG-SW,2026-08-25
Lighting,ADP LENS ASSEMBLY 2BLT48 4,ea,0.0000,1147419,88980476794,LITH 2DBLT48,2026-08-25
Lighting,80CRI LED 4FT VAPORTITE FIX,ea,125.3160,1664936,19499506940,LITH CSVT-L48-5,2026-08-25
Lighting,6 IN WAFER GOOF RING WHITE,ea,16.1230,1421404,19499452923,LITH WF6GRMWJZ,2026-08-25
Lighting,4FT LED VAPOR TIGHT SWITCHA,ea,119.1650,1667725,19499506950,LITH CSVT-L48-A,2026-08-25
Lighting,SWITCHABLE RED/GREEN LED EX,ea,28.4520,1668333,19499490069,LITH EXRG-EL-M6,2026-08-25
Lighting,6IN JSBT SLIM TAPERED DISK,ea,16.8550,1846724,19618220162,LITH JSBT-6IN-S,2026-08-25
Lighting,8FT LED VAPOR TIGHT SWITCHA,ea,276.6540,1675582,19499506944,LITH CSVT-L96-A,2026-08-25
